KempsGerbil,subClassOf,Gerbil
KingJird,subClassOf,Gerbil
LesserShort-tailedGerbil,subClassOf,Gerbil
LowesGerbil,subClassOf,Gerbil
EminsGerbil,subClassOf,Gerbil
Gerbillurus,subClassOf,Gerbil
MiddayJird,subClassOf,Gerbil
NorthAfricanGerbil,subClassOf,Gerbil
GracileTateril,subClassOf,Gerbil
KerkennahIslandsGerbil,subClassOf,Gerbil
LakeChadGerbil,subClassOf,Gerbil
ChengsJird,subClassOf,Gerbil
Dipodillus,subClassOf,Gerbil
HarringtonsGerbil,subClassOf,Gerbil
JamessGerbil,subClassOf,Gerbil
IndianGerbil,subClassOf,Gerbil
CushionedGerbil,subClassOf,Gerbil
LargeAdenGerbil,subClassOf,Gerbil
DahlsJird,subClassOf,Gerbil
FlowersGerbil,subClassOf,Gerbil
GorongozaGerbil,subClassOf,Gerbil
Fat-tailedGerbil,subClassOf,Gerbil
GreatGerbil,subClassOf,Gerbil
CheesmansGerbil,subClassOf,Gerbil
Hairy-FootedGerbil,subClassOf,Gerbil
CongoGerbil,subClassOf,Gerbil
Fringe-tailedGerbil,subClassOf,Gerbil
Gerbillus,subClassOf,Gerbil
GreaterShort-tailedGerbil,subClassOf,Gerbil
HarwoodsGerbil,subClassOf,Gerbil
DuneHairy-FootedGerbil,subClassOf,Gerbil
GuineaGerbil,subClassOf,Gerbil
GreaterEgyptianGerbil,subClassOf,Gerbil
IndianDesertJird,subClassOf,Gerbil
KhartoumGerbil,subClassOf,Gerbil
LeastGerbil,subClassOf,Gerbil
LibyanJird,subClassOf,Gerbil
MerionesGenus,subClassOf,Gerbil
MackillinginsGerbil,subClassOf,Gerbil
MerionesUnguiculatus,subClassOf,Gerbil
NamibBrush-TailedGerbil,subClassOf,Gerbil
OccidentalGerbil,subClassOf,Gerbil
PersianJird,subClassOf,Gerbil
PhillipsGerbil,subClassOf,Gerbil
PouchedGerbil,subClassOf,Gerbil
RupicolousGerbil,subClassOf,Gerbil
SenegalGerbil,subClassOf,Gerbil
ShawsJird,subClassOf,Gerbil
SomalianGerbil,subClassOf,Gerbil
PygmyGerbil,subClassOf,Gerbil
SwarthyGerbil,subClassOf,Gerbil
PrzewalskisGerbil,subClassOf,Gerbil
PleasantGerbil,subClassOf,Gerbil
SavannaGerbil,subClassOf,Gerbil
TamariskJird,subClassOf,Gerbil
SomaliPygmyGerbil,subClassOf,Gerbil
PettersGerbil,subClassOf,Gerbil
SudanGerbil,subClassOf,Gerbil
SandRat,subClassOf,Gerbil
RobbinssTateril,subClassOf,Gerbil
PaleGerbil,subClassOf,Gerbil
SandGerbil,subClassOf,Gerbil
SundevallsJird,subClassOf,Gerbil
TranierisTateril,subClassOf,Gerbil
ThinSandRat,subClassOf,Gerbil
TarabulsGerbil,subClassOf,Gerbil
TristramsJird,subClassOf,Gerbil
VinogradovsJird,subClassOf,Gerbil
WesternGerbil,subClassOf,Gerbil
ZarundnysJird,subClassOf,Gerbil
WagnersGerbil,subClassOf,Gerbil
WaterssGerbil,subClassOf,Gerbil
Nomascus,subClassOf,Gibbon
Hylobates,subClassOf,Gibbon
HoolockGibbon,subClassOf,Gibbon
KordofanGiraffe,subClassOf,Giraffe
SomaliGiraffe,subClassOf,Giraffe
MasaiGiraffe,subClassOf,Giraffe
MediciGiraffe,subClassOf,Giraffe
RothschildGiraffe,subClassOf,Giraffe
Okapi,subClassOf,Giraffidae
Giraffe,subClassOf,Giraffidae
AlpineIbex,subClassOf,Goat
EastCaucasianTur,subClassOf,Goat
PyreneanIbex,subClassOf,Goat
SpanishIbex,subClassOf,Goat
WestCaucasianTur,subClassOf,Goat
AngoraGoat,subClassOf,Goat
WildGoat,subClassOf,Goat
FaintingGoat,subClassOf,Goat
Goat-Domestic,subClassOf,Goat
EasternGorilla,subClassOf,Gorilla
WesternGorilla,subClassOf,Gorilla
MexicanGrizzly,subClassOf,GrizzlyBear
CampbellsMonkey,subClassOf,Guenon
CaviaGuianae,subClassOf,GuineaPig
CaviaAnolaimae,subClassOf,GuineaPig
ShinyGuineaPig,subClassOf,GuineaPig
GreaterGuineaPig,subClassOf,GuineaPig
BrazilianGuineaPig,subClassOf,GuineaPig
