s,p,o
http://kbpedia.org/kko/rc/AccidentInvolvingTheAirbusA380,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8219756
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing727,kko:wikidata-q-id,http://www.wikidata.org/entity/Q7583969
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing747,kko:wikidata-q-id,http://www.wikidata.org/entity/Q6995730
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing757,kko:wikidata-q-id,http://www.wikidata.org/entity/Q6177224
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing767,kko:wikidata-q-id,http://www.wikidata.org/entity/Q7583970
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing777,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8219787
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing787,kko:wikidata-q-id,http://www.wikidata.org/entity/Q9523147
http://kbpedia.org/kko/rc/AccidentInvolvingTheDouglasDC3,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8219808
http://kbpedia.org/kko/rc/Accipiter,kko:wikidata-q-id,http://www.wikidata.org/entity/Q188737
http://kbpedia.org/kko/rc/Accipitrinae,kko:wikidata-q-id,http://www.wikidata.org/entity/Q940115
http://kbpedia.org/kko/rc/AccipitrineFamily,kko:wikidata-q-id,http://www.wikidata.org/entity/Q25510
http://kbpedia.org/kko/rc/Accommodating-HelpingAnAgent,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4811856
http://kbpedia.org/kko/rc/Accordion,kko:wikidata-q-id,http://www.wikidata.org/entity/Q79838
