kbpedia_id,s,p,o,
http://kbpedia.org/kko/rc/Landscaping,Landscaping,owl:equivalentClass,http://www.wikidata.org/entity/Q8070591,Q8070591
http://kbpedia.org/kko/rc/Landschaftsschutzgebiet,Landschaftsschutzgebiet,owl:equivalentClass,http://www.wikidata.org/entity/Q21503788,Q21503788
http://kbpedia.org/kko/rc/Landslide,Landslide,owl:equivalentClass,http://www.wikidata.org/entity/Q167903,Q167903
http://kbpedia.org/kko/rc/LandsmalDialect,LandsmalDialect,owl:equivalentClass,http://www.wikidata.org/entity/Q25164,Q25164
http://kbpedia.org/kko/rc/LandSoilPreparationManagement,LandSoilPreparationManagement,owl:equivalentClass,http://www.wikidata.org/entity/Q7554944,Q7554944
http://kbpedia.org/kko/rc/LandSurveyingOfTheUnitedStates,LandSurveyingOfTheUnitedStates,owl:equivalentClass,http://www.wikidata.org/entity/Q8581336,Q8581336
http://kbpedia.org/kko/rc/LandSurveyingSystem,LandSurveyingSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q28166645,Q28166645
http://kbpedia.org/kko/rc/LandSystem,LandSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q13576208,Q13576208
http://kbpedia.org/kko/rc/LandTopographicalFeature,LandTopographicalFeature,owl:equivalentClass,http://www.wikidata.org/entity/Q134435,Q134435
http://kbpedia.org/kko/rc/LandTransportationVehicle,LandTransportationVehicle,owl:equivalentClass,http://www.wikidata.org/entity/Q1301433,Q1301433
http://kbpedia.org/kko/rc/LandTrust,LandTrust,owl:equivalentClass,http://www.wikidata.org/entity/Q6484284,Q6484284
http://kbpedia.org/kko/rc/LaneOfRoadway,LaneOfRoadway,owl:equivalentClass,http://www.wikidata.org/entity/Q3222002,Q3222002
http://kbpedia.org/kko/rc/LangesMetalmarkButterfly,LangesMetalmarkButterfly,owl:equivalentClass,http://www.wikidata.org/entity/Q4780165,Q4780165
http://kbpedia.org/kko/rc/LanglandsProgram,LanglandsProgram,owl:equivalentClass,http://www.wikidata.org/entity/Q1393253,Q1393253
http://kbpedia.org/kko/rc/Language,Language,owl:equivalentClass,http://www.wikidata.org/entity/Q315,Q315
http://kbpedia.org/kko/rc/LanguageAcquisition,LanguageAcquisition,owl:equivalentClass,http://www.wikidata.org/entity/Q815859,Q815859
http://kbpedia.org/kko/rc/LanguageArea,LanguageArea,owl:equivalentClass,http://www.wikidata.org/entity/Q839463,Q839463
http://kbpedia.org/kko/rc/LanguageArtResourceMaterial,LanguageArtResourceMaterial,owl:equivalentClass,http://www.wikidata.org/entity/Q8582711,Q8582711
http://kbpedia.org/kko/rc/LanguageComparison,LanguageComparison,owl:equivalentClass,http://www.wikidata.org/entity/Q614959,Q614959
http://kbpedia.org/kko/rc/LanguageContact,LanguageContact,owl:equivalentClass,http://www.wikidata.org/entity/Q1410327,Q1410327
http://kbpedia.org/kko/rc/LanguageDialect,LanguageDialect,owl:equivalentClass,http://www.wikidata.org/entity/Q33384,Q33384
http://kbpedia.org/kko/rc/LanguageDisorders,LanguageDisorders,owl:equivalentClass,http://www.wikidata.org/entity/Q2313210,Q2313210
http://kbpedia.org/kko/rc/LanguageEducation,LanguageEducation,owl:equivalentClass,http://www.wikidata.org/entity/Q1455196,Q1455196
http://kbpedia.org/kko/rc/LanguageFamily,LanguageFamily,owl:equivalentClass,http://www.wikidata.org/entity/Q25295,Q25295
http://kbpedia.org/kko/rc/LanguageInterpretation,LanguageInterpretation,owl:equivalentClass,http://www.wikidata.org/entity/Q210439,Q210439
http://kbpedia.org/kko/rc/LanguageIsolate,LanguageIsolate,owl:equivalentClass,http://www.wikidata.org/entity/Q33648,Q33648
http://kbpedia.org/kko/rc/LanguageIsolatesOfNewGuinea,LanguageIsolatesOfNewGuinea,owl:equivalentClass,http://www.wikidata.org/entity/Q8582735,Q8582735
http://kbpedia.org/kko/rc/LanguageLearningSoftware,LanguageLearningSoftware,owl:equivalentClass,http://www.wikidata.org/entity/Q1194674,Q1194674
http://kbpedia.org/kko/rc/LanguageMechanics,LanguageMechanics,owl:equivalentClass,http://www.wikidata.org/entity/Q8582732,Q8582732
http://kbpedia.org/kko/rc/LanguageModeling,LanguageModeling,owl:equivalentClass,http://www.wikidata.org/entity/Q3621696,Q3621696
http://kbpedia.org/kko/rc/LanguageOfFlowers,LanguageOfFlowers,owl:equivalentClass,http://www.wikidata.org/entity/Q862550,Q862550
http://kbpedia.org/kko/rc/LanguagePhonology,LanguagePhonology,owl:equivalentClass,http://www.wikidata.org/entity/Q8582742,Q8582742
http://kbpedia.org/kko/rc/LanguageProcessing,LanguageProcessing,owl:equivalentClass,http://www.wikidata.org/entity/Q6486792,Q6486792
http://kbpedia.org/kko/rc/LanguageSpeakingCountryOrTerritory,LanguageSpeakingCountryOrTerritory,owl:equivalentClass,http://www.wikidata.org/entity/Q6576477,Q6576477
http://kbpedia.org/kko/rc/LanguageSpecificLinuxDistribution,LanguageSpecificLinuxDistribution,owl:equivalentClass,http://www.wikidata.org/entity/Q7723552,Q7723552
http://kbpedia.org/kko/rc/LanguagesWrittenInDevanagari,LanguagesWrittenInDevanagari,owl:equivalentClass,http://www.wikidata.org/entity/Q8582901,Q8582901
http://kbpedia.org/kko/rc/LanguageVarietyOrStyle,LanguageVarietyOrStyle,owl:equivalentClass,http://www.wikidata.org/entity/Q3329375,Q3329375
http://kbpedia.org/kko/rc/LanguageVersusDialect,LanguageVersusDialect,owl:equivalentClass,http://www.wikidata.org/entity/Q32454,Q32454
http://kbpedia.org/kko/rc/LanguedocRoussillon,LanguedocRoussillon,owl:equivalentClass,http://www.wikidata.org/entity/Q17005,Q17005
http://kbpedia.org/kko/rc/LannerFalcon,LannerFalcon,owl:equivalentClass,http://www.wikidata.org/entity/Q33554,Q33554
http://kbpedia.org/kko/rc/Lansoprazole,Lansoprazole,owl:equivalentClass,http://www.wikidata.org/entity/Q254296,Q254296
http://kbpedia.org/kko/rc/Lantern,Lantern,owl:equivalentClass,http://www.wikidata.org/entity/Q862454,Q862454
http://kbpedia.org/kko/rc/Lanthanum,Lanthanum,owl:equivalentClass,http://www.wikidata.org/entity/Q1801,Q1801
http://kbpedia.org/kko/rc/LanzasAlpineSalamander,LanzasAlpineSalamander,owl:equivalentClass,http://www.wikidata.org/entity/Q1452325,Q1452325
http://kbpedia.org/kko/rc/LaoLanguage,LaoLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q9211,Q9211
http://kbpedia.org/kko/rc/Laos,Laos,owl:equivalentClass,http://www.wikidata.org/entity/Q819,Q819
http://kbpedia.org/kko/rc/LaotianCuisine,LaotianCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q1372774,Q1372774
http://kbpedia.org/kko/rc/LaotianPeople,LaotianPeople,owl:equivalentClass,http://www.wikidata.org/entity/Q383946,Q383946
http://kbpedia.org/kko/rc/LaotianRockRat,LaotianRockRat,owl:equivalentClass,http://www.wikidata.org/entity/Q110727,Q110727
http://kbpedia.org/kko/rc/LaoWriting,LaoWriting,owl:equivalentClass,http://www.wikidata.org/entity/Q9211,Q9211
http://kbpedia.org/kko/rc/LapponianHerder,LapponianHerder,owl:equivalentClass,http://www.wikidata.org/entity/Q38362,Q38362
http://kbpedia.org/kko/rc/Lapse,Lapse,owl:equivalentClass,http://www.wikidata.org/entity/Q6488387,Q6488387
http://kbpedia.org/kko/rc/LaptopComputer,LaptopComputer,owl:equivalentClass,http://www.wikidata.org/entity/Q3962,Q3962
http://kbpedia.org/kko/rc/LarakIsland,LarakIsland,owl:equivalentClass,http://www.wikidata.org/entity/Q967421,Q967421
http://kbpedia.org/kko/rc/LarchmontNewYork,LarchmontNewYork,owl:equivalentClass,http://www.wikidata.org/entity/Q256477,Q256477
http://kbpedia.org/kko/rc/LarchTree,LarchTree,owl:equivalentClass,http://www.wikidata.org/entity/Q25618,Q25618
http://kbpedia.org/kko/rc/Larderellite,Larderellite,owl:equivalentClass,http://www.wikidata.org/entity/Q3827058,Q3827058
http://kbpedia.org/kko/rc/LargeAdenGerbil,LargeAdenGerbil,owl:equivalentClass,http://www.wikidata.org/entity/Q1764537,Q1764537
http://kbpedia.org/kko/rc/LargeApplianceMarketCategory,LargeApplianceMarketCategory,owl:equivalentClass,http://www.wikidata.org/entity/Q12269769,Q12269769
http://kbpedia.org/kko/rc/LargeCaliberCartridge,LargeCaliberCartridge,owl:equivalentClass,http://www.wikidata.org/entity/Q8583108,Q8583108
http://kbpedia.org/kko/rc/LargeCardinal,LargeCardinal,owl:equivalentClass,http://www.wikidata.org/entity/Q1548262,Q1548262
http://kbpedia.org/kko/rc/LargeCrestedToad,LargeCrestedToad,owl:equivalentClass,http://www.wikidata.org/entity/Q28004491,Q28004491
http://kbpedia.org/kko/rc/LargeDeviationsTheory,LargeDeviationsTheory,owl:equivalentClass,http://www.wikidata.org/entity/Q3403615,Q3403615
http://kbpedia.org/kko/rc/LargeFloweredSkullcap,LargeFloweredSkullcap,owl:equivalentClass,http://www.wikidata.org/entity/Q7439565,Q7439565
http://kbpedia.org/kko/rc/LargeIncorporatedBusiness,LargeIncorporatedBusiness,owl:equivalentClass,http://www.wikidata.org/entity/Q778575,Q778575
http://kbpedia.org/kko/rc/LargeIntestine,LargeIntestine,owl:equivalentClass,http://www.wikidata.org/entity/Q11083,Q11083
http://kbpedia.org/kko/rc/LargeMagellanicCloud,LargeMagellanicCloud,owl:equivalentClass,http://www.wikidata.org/entity/Q49957,Q49957
http://kbpedia.org/kko/rc/LargeRoundwormOfPigs,LargeRoundwormOfPigs,owl:equivalentClass,http://www.wikidata.org/entity/Q2062253,Q2062253
http://kbpedia.org/kko/rc/LargeSlitFacedBat,LargeSlitFacedBat,owl:equivalentClass,http://www.wikidata.org/entity/Q763535,Q763535
http://kbpedia.org/kko/rc/LarGibbon,LarGibbon,owl:equivalentClass,http://www.wikidata.org/entity/Q208043,Q208043
http://kbpedia.org/kko/rc/Larva,Larva,owl:equivalentClass,http://www.wikidata.org/entity/Q129270,Q129270
http://kbpedia.org/kko/rc/Laryngologist,Laryngologist,owl:equivalentClass,http://www.wikidata.org/entity/Q20088923,Q20088923
http://kbpedia.org/kko/rc/Laryngology,Laryngology,owl:equivalentClass,http://www.wikidata.org/entity/Q1806412,Q1806412
http://kbpedia.org/kko/rc/Larynx,Larynx,owl:equivalentClass,http://www.wikidata.org/entity/Q9637,Q9637
http://kbpedia.org/kko/rc/LarynxSurgery,LarynxSurgery,owl:equivalentClass,http://www.wikidata.org/entity/Q8583186,Q8583186
http://kbpedia.org/kko/rc/Lasagna,Lasagna,owl:equivalentClass,http://www.wikidata.org/entity/Q20034,Q20034
http://kbpedia.org/kko/rc/LaScala,LaScala,owl:equivalentClass,http://www.wikidata.org/entity/Q5471,Q5471
http://kbpedia.org/kko/rc/LaserBeam,LaserBeam,owl:equivalentClass,http://www.wikidata.org/entity/Q65595739,Q65595739
http://kbpedia.org/kko/rc/LaserCuttingMachine,LaserCuttingMachine,owl:equivalentClass,http://www.wikidata.org/entity/Q593053,Q593053
http://kbpedia.org/kko/rc/LaserDiode,LaserDiode,owl:equivalentClass,http://www.wikidata.org/entity/Q321098,Q321098
http://kbpedia.org/kko/rc/LaserDiscPlayer,LaserDiscPlayer,owl:equivalentClass,http://www.wikidata.org/entity/Q16897754,Q16897754
http://kbpedia.org/kko/rc/LaserGame,LaserGame,owl:equivalentClass,http://www.wikidata.org/entity/Q998303,Q998303
http://kbpedia.org/kko/rc/LaserGuidedBomb,LaserGuidedBomb,owl:equivalentClass,http://www.wikidata.org/entity/Q1160533,Q1160533
http://kbpedia.org/kko/rc/LaserMachining,LaserMachining,owl:equivalentClass,http://www.wikidata.org/entity/Q6493035,Q6493035
http://kbpedia.org/kko/rc/LaserMeasuringSystem,LaserMeasuringSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q1426632,Q1426632
http://kbpedia.org/kko/rc/LaserMedicine,LaserMedicine,owl:equivalentClass,http://www.wikidata.org/entity/Q851186,Q851186
http://kbpedia.org/kko/rc/LaserPrinter,LaserPrinter,owl:equivalentClass,http://www.wikidata.org/entity/Q67972035,Q67972035
http://kbpedia.org/kko/rc/Laserscope,Laserscope,owl:equivalentClass,http://www.wikidata.org/entity/Q6492962,Q6492962
http://kbpedia.org/kko/rc/LASIK,LASIK,owl:equivalentClass,http://www.wikidata.org/entity/Q278846,Q278846
http://kbpedia.org/kko/rc/LasPalmas,LasPalmas,owl:equivalentClass,http://www.wikidata.org/entity/Q11974,Q11974
http://kbpedia.org/kko/rc/LassaFever,LassaFever,owl:equivalentClass,http://www.wikidata.org/entity/Q706845,Q706845
http://kbpedia.org/kko/rc/LassenCountyCalifornia,LassenCountyCalifornia,owl:equivalentClass,http://www.wikidata.org/entity/Q156340,Q156340
http://kbpedia.org/kko/rc/LastCommonAncestor,LastCommonAncestor,owl:equivalentClass,http://www.wikidata.org/entity/Q1052390,Q1052390
http://kbpedia.org/kko/rc/LasVegasStrip,LasVegasStrip,owl:equivalentClass,http://www.wikidata.org/entity/Q745608,Q745608
http://kbpedia.org/kko/rc/LatakiaTobacco,LatakiaTobacco,owl:equivalentClass,http://www.wikidata.org/entity/Q3979910,Q3979910
http://kbpedia.org/kko/rc/Latanoprost,Latanoprost,owl:equivalentClass,http://www.wikidata.org/entity/Q634959,Q634959
http://kbpedia.org/kko/rc/LateAntiquity,LateAntiquity,owl:equivalentClass,http://www.wikidata.org/entity/Q217050,Q217050
http://kbpedia.org/kko/rc/LateMiddleAges,LateMiddleAges,owl:equivalentClass,http://www.wikidata.org/entity/Q212976,Q212976
http://kbpedia.org/kko/rc/LatentVariableModel,LatentVariableModel,owl:equivalentClass,http://www.wikidata.org/entity/Q1806885,Q1806885
http://kbpedia.org/kko/rc/LatePrehistoricPeriodOfNorthAmerica,LatePrehistoricPeriodOfNorthAmerica,owl:equivalentClass,http://www.wikidata.org/entity/Q8583410,Q8583410
http://kbpedia.org/kko/rc/LateralDirection,LateralDirection,owl:equivalentClass,http://www.wikidata.org/entity/Q223714,Q223714
http://kbpedia.org/kko/rc/LateralPectoralNerve,LateralPectoralNerve,owl:equivalentClass,http://www.wikidata.org/entity/Q2575284,Q2575284
http://kbpedia.org/kko/rc/LateralPlantarNerve,LateralPlantarNerve,owl:equivalentClass,http://www.wikidata.org/entity/Q6495668,Q6495668
http://kbpedia.org/kko/rc/LateralSuralCutaneousNerve,LateralSuralCutaneousNerve,owl:equivalentClass,http://www.wikidata.org/entity/Q1475438,Q1475438
http://kbpedia.org/kko/rc/LateralVentricle,LateralVentricle,owl:equivalentClass,http://www.wikidata.org/entity/Q1929623,Q1929623
http://kbpedia.org/kko/rc/LathamsSnipe,LathamsSnipe,owl:equivalentClass,http://www.wikidata.org/entity/Q941289,Q941289
http://kbpedia.org/kko/rc/LathesTurningCenter,LathesTurningCenter,owl:equivalentClass,http://www.wikidata.org/entity/Q187833,Q187833
http://kbpedia.org/kko/rc/LatinAmerica,LatinAmerica,owl:equivalentClass,http://www.wikidata.org/entity/Q12585,Q12585
http://kbpedia.org/kko/rc/LatinAmericanCasteSystem,LatinAmericanCasteSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q1379243,Q1379243
http://kbpedia.org/kko/rc/LatinAmericanClothing,LatinAmericanClothing,owl:equivalentClass,http://www.wikidata.org/entity/Q8583722,Q8583722
http://kbpedia.org/kko/rc/LatinAmericanCountry,LatinAmericanCountry,owl:equivalentClass,http://www.wikidata.org/entity/Q7299228,Q7299228
http://kbpedia.org/kko/rc/LatinAmericanCulture,LatinAmericanCulture,owl:equivalentClass,http://www.wikidata.org/entity/Q6496275,Q6496275
http://kbpedia.org/kko/rc/LatinAmericanEconomicSystem,LatinAmericanEconomicSystem,owl:equivalentClass,http://www.wikidata.org/entity/Q605595,Q605595
http://kbpedia.org/kko/rc/LatinAmericanFood,LatinAmericanFood,owl:equivalentClass,http://www.wikidata.org/entity/Q2707196,Q2707196
http://kbpedia.org/kko/rc/LatinAmericanist,LatinAmericanist,owl:equivalentClass,http://www.wikidata.org/entity/Q16334430,Q16334430
http://kbpedia.org/kko/rc/LatinAmericanStudies,LatinAmericanStudies,owl:equivalentClass,http://www.wikidata.org/entity/Q28617,Q28617
http://kbpedia.org/kko/rc/LatinCalligraphy,LatinCalligraphy,owl:equivalentClass,http://www.wikidata.org/entity/Q13355240,Q13355240
http://kbpedia.org/kko/rc/LatinCapitalLetterA,LatinCapitalLetterA,owl:equivalentClass,http://www.wikidata.org/entity/Q9659,Q9659
http://kbpedia.org/kko/rc/LatinCapitalLetterC,LatinCapitalLetterC,owl:equivalentClass,http://www.wikidata.org/entity/Q9820,Q9820
http://kbpedia.org/kko/rc/LatinCapitalLetterM,LatinCapitalLetterM,owl:equivalentClass,http://www.wikidata.org/entity/Q9933,Q9933
http://kbpedia.org/kko/rc/LatinCapitalLetterN,LatinCapitalLetterN,owl:equivalentClass,http://www.wikidata.org/entity/Q9937,Q9937
http://kbpedia.org/kko/rc/LatinCapitalLetterR,LatinCapitalLetterR,owl:equivalentClass,http://www.wikidata.org/entity/Q9852,Q9852
http://kbpedia.org/kko/rc/LatinCapitalLetterS,LatinCapitalLetterS,owl:equivalentClass,http://www.wikidata.org/entity/Q9956,Q9956
http://kbpedia.org/kko/rc/LatinCapitalLetterT,LatinCapitalLetterT,owl:equivalentClass,http://www.wikidata.org/entity/Q9813,Q9813
http://kbpedia.org/kko/rc/LatinCapitalLetterX,LatinCapitalLetterX,owl:equivalentClass,http://www.wikidata.org/entity/Q9968,Q9968
http://kbpedia.org/kko/rc/LatinEpigraphy,LatinEpigraphy,owl:equivalentClass,http://www.wikidata.org/entity/Q2352767,Q2352767
http://kbpedia.org/kko/rc/LatinGrammyAwardForRecordOfTheYear,LatinGrammyAwardForRecordOfTheYear,owl:equivalentClass,http://www.wikidata.org/entity/Q3827469,Q3827469
http://kbpedia.org/kko/rc/LatinLanguage,LatinLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q397,Q397
http://kbpedia.org/kko/rc/LatinLiterature,LatinLiterature,owl:equivalentClass,http://www.wikidata.org/entity/Q184890,Q184890
http://kbpedia.org/kko/rc/LatinoFaliscanLanguage,LatinoFaliscanLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q33478,Q33478
http://kbpedia.org/kko/rc/LatinPhrase,LatinPhrase,owl:equivalentClass,http://www.wikidata.org/entity/Q3062294,Q3062294
http://kbpedia.org/kko/rc/LatinPseudepigrapha,LatinPseudepigrapha,owl:equivalentClass,http://www.wikidata.org/entity/Q8583940,Q8583940
http://kbpedia.org/kko/rc/LatinScript,LatinScript,owl:equivalentClass,http://www.wikidata.org/entity/Q8229,Q8229
http://kbpedia.org/kko/rc/LatitudeLine,LatitudeLine,owl:equivalentClass,http://www.wikidata.org/entity/Q146591,Q146591
http://kbpedia.org/kko/rc/Latridiidae,Latridiidae,owl:equivalentClass,http://www.wikidata.org/entity/Q1089678,Q1089678
http://kbpedia.org/kko/rc/Latrine,Latrine,owl:equivalentClass,http://www.wikidata.org/entity/Q5615741,Q5615741
http://kbpedia.org/kko/rc/Latte,Latte,owl:equivalentClass,http://www.wikidata.org/entity/Q841774,Q841774
http://kbpedia.org/kko/rc/LatterDaySaintCulture,LatterDaySaintCulture,owl:equivalentClass,http://www.wikidata.org/entity/Q16778662,Q16778662
http://kbpedia.org/kko/rc/LatterDaySaintMusic,LatterDaySaintMusic,owl:equivalentClass,http://www.wikidata.org/entity/Q8584088,Q8584088
http://kbpedia.org/kko/rc/LatterDaySaintsAndGenealogy,LatterDaySaintsAndGenealogy,owl:equivalentClass,http://www.wikidata.org/entity/Q8482028,Q8482028
http://kbpedia.org/kko/rc/LatticeModel,LatticeModel,owl:equivalentClass,http://www.wikidata.org/entity/Q4394145,Q4394145
http://kbpedia.org/kko/rc/LatticePoint,LatticePoint,owl:equivalentClass,http://www.wikidata.org/entity/Q1096885,Q1096885
http://kbpedia.org/kko/rc/Latvia,Latvia,owl:equivalentClass,http://www.wikidata.org/entity/Q211,Q211
http://kbpedia.org/kko/rc/LatvianDiaspora,LatvianDiaspora,owl:equivalentClass,http://www.wikidata.org/entity/Q6497441,Q6497441
http://kbpedia.org/kko/rc/LatvianEsperantist,LatvianEsperantist,owl:equivalentClass,http://www.wikidata.org/entity/Q8584188,Q8584188
http://kbpedia.org/kko/rc/LatvianJew,LatvianJew,owl:equivalentClass,http://www.wikidata.org/entity/Q7855692,Q7855692
http://kbpedia.org/kko/rc/LatvianLanguage,LatvianLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q9078,Q9078
http://kbpedia.org/kko/rc/LatvianMen,LatvianMen,owl:equivalentClass,http://www.wikidata.org/entity/Q8584376,Q8584376
http://kbpedia.org/kko/rc/LatvianPartisan,LatvianPartisan,owl:equivalentClass,http://www.wikidata.org/entity/Q3178827,Q3178827
http://kbpedia.org/kko/rc/LatvianPeople,LatvianPeople,owl:equivalentClass,http://www.wikidata.org/entity/Q49540,Q49540
http://kbpedia.org/kko/rc/LatvianWarCasualty,LatvianWarCasualty,owl:equivalentClass,http://www.wikidata.org/entity/Q8584509,Q8584509
http://kbpedia.org/kko/rc/LatvianWomen,LatvianWomen,owl:equivalentClass,http://www.wikidata.org/entity/Q8584511,Q8584511
http://kbpedia.org/kko/rc/Laudakia,Laudakia,owl:equivalentClass,http://www.wikidata.org/entity/Q1768530,Q1768530
http://kbpedia.org/kko/rc/Laughing,Laughing,owl:equivalentClass,http://www.wikidata.org/entity/Q170579,Q170579
http://kbpedia.org/kko/rc/LaughingFalcon,LaughingFalcon,owl:equivalentClass,http://www.wikidata.org/entity/Q903642,Q903642
http://kbpedia.org/kko/rc/Laumontite,Laumontite,owl:equivalentClass,http://www.wikidata.org/entity/Q389444,Q389444
http://kbpedia.org/kko/rc/LaunchPad,LaunchPad,owl:equivalentClass,http://www.wikidata.org/entity/Q1353183,Q1353183
http://kbpedia.org/kko/rc/LaunchVehicle,LaunchVehicle,owl:equivalentClass,http://www.wikidata.org/entity/Q697175,Q697175
http://kbpedia.org/kko/rc/Laundromat,Laundromat,owl:equivalentClass,http://www.wikidata.org/entity/Q1143034,Q1143034
http://kbpedia.org/kko/rc/LaundryBasket,LaundryBasket,owl:equivalentClass,http://www.wikidata.org/entity/Q13479587,Q13479587
